Bundle_ID,Conference,Source_File,File_Gender_Type,Men_Section_Found,Women_Section_Found,Raw_Event_Header,Canonical_Event,Section_Type,Places_Found,Status,Reason,Pass
acc_2026,ACC,2026_acc_championship_full_meet_results.pdf,combined,True,True,Event 223 Women 200 Yard Freestyle Time Trial,200 Free,women,14,recognized,session=prelims,first
acc_2026,ACC,2026_acc_championship_full_meet_results.pdf,combined,True,True,Event 225 Women 200 Yard Butterfly Time Trial,200 Fly,women,13,recognized,session=prelims,first
acc_2026,ACC,2026_acc_championship_full_meet_results.pdf,combined,True,True,Event 235 Women 200 Yard Backstroke Time Trial,200 Back,women,20,recognized,session=prelims,first
acc_2026,ACC,2026_acc_championship_full_meet_results.pdf,combined,True,True,Event 237 Women 100 Yard Freestyle Time Trial,100 Free,women,22,recognized,session=prelims,first
acc_2026,ACC,2026_acc_championship_full_meet_results.pdf,combined,True,True,Event 239 Women 200 Yard Breaststroke Time Trial,200 Breast,women,14,recognized,session=prelims,first
acc_2026,ACC,2026_acc_championship_full_meet_results.pdf,combined,True,True,Event 252 Men 50 Yard Butterfly Time Trial,,women,0,unrecognized,normalize_event_name_any returned None,first
acc_2026,ACC,2026_acc_championship_full_meet_results.pdf,combined,True,True,Event 313 Women 500 Yard Freestyle Time Trial,500 Free,women,8,recognized,session=prelims,first
acc_2026,ACC,2026_acc_championship_full_meet_results.pdf,combined,True,True,Event 315 Women 200 Yard IM Time Trial,200 IM,women,18,recognized,session=prelims,first
acc_2026,ACC,2026_acc_championship_full_meet_results.pdf,combined,True,True,Event 318 Men 50 Yard Freestyle Time Trial,50 Free,men,8,recognized,session=prelims,first
acc_2026,ACC,2026_acc_championship_full_meet_results.pdf,combined,True,True,Event 514 Men 500 Yard Freestyle Time Trial,500 Free,men,8,recognized,session=prelims,first
acc_2026,ACC,2026_acc_championship_full_meet_results.pdf,combined,True,True,Event 517 Women 50 Yard Freestyle Time Trial,50 Free,women,11,recognized,session=prelims,first
acc_2026,ACC,2026_acc_championship_full_meet_results.pdf,combined,True,True,Event 518 Men 50 Yard Freestyle Time Trial,50 Free,men,8,recognized,session=prelims,first
acc_2026,ACC,2026_acc_championship_full_meet_results.pdf,combined,True,True,Event 529 Women 100 Yard Breaststroke Time Trial,100 Breast,women,11,recognized,session=prelims,first
acc_2026,ACC,2026_acc_championship_full_meet_results.pdf,combined,True,True,Event 530 Men 100 Yard Breaststroke Time Trial,100 Breast,men,18,recognized,session=prelims,first
acc_2026,ACC,2026_acc_championship_full_meet_results.pdf,combined,True,True,Event 537 Women 100 Yard Freestyle Time Trial,100 Free,women,22,recognized,session=prelims,first
acc_2026,ACC,2026_acc_championship_full_meet_results.pdf,combined,True,True,Event 538 Men 100 Yard Freestyle Time Trial,100 Free,men,22,recognized,session=prelims,first
acc_2026,ACC,2026_acc_championship_full_meet_results.pdf,combined,True,True,Event 553 Women 50 Yard Breaststroke Time Trial,,men,0,unrecognized,normalize_event_name_any returned None,first
acc_2026,ACC,2026_acc_championship_full_meet_results.pdf,combined,True,True,Event 554 Men 50 Yard Breaststroke Time Trial,,men,0,unrecognized,normalize_event_name_any returned None,first
acc_2026,ACC,2026_acc_championship_full_meet_results.pdf,combined,True,True,Event 614 Men 500 Yard Freestyle Time Trial,500 Free,men,8,recognized,session=prelims,first
acc_2026,ACC,2026_acc_championship_full_meet_results.pdf,combined,True,True,Event 616 Men 200 Yard IM Time Trial,200 IM,men,16,recognized,session=prelims,first
acc_2026,ACC,2026_acc_championship_full_meet_results.pdf,combined,True,True,Event 617 Women 50 Yard Freestyle Time Trial,50 Free,women,11,recognized,session=prelims,first
acc_2026,ACC,2026_acc_championship_full_meet_results.pdf,combined,True,True,Event 618 Men 50 Yard Freestyle Time Trial,50 Free,men,8,recognized,session=prelims,first
acc_2026,ACC,2026_acc_championship_full_meet_results.pdf,combined,True,True,Event 621 Women 100 Yard Butterfly Time Trial,100 Fly,women,21,recognized,session=prelims,first
acc_2026,ACC,2026_acc_championship_full_meet_results.pdf,combined,True,True,- Time Trial ... (Event 621 Women 100 Yard Butterfly Time Trial),100 Fly,women,21,recognized,session=prelims,first
acc_2026,ACC,2026_acc_championship_full_meet_results.pdf,combined,True,True,Event 622 Men 100 Yard Butterfly Time Trial,100 Fly,men,14,recognized,session=prelims,first
acc_2026,ACC,2026_acc_championship_full_meet_results.pdf,combined,True,True,Event 623 Women 200 Yard Freestyle Time Trial,200 Free,women,14,recognized,session=prelims,first
acc_2026,ACC,2026_acc_championship_full_meet_results.pdf,combined,True,True,Event 624 Men 200 Yard Freestyle Time Trial,200 Free,men,16,recognized,session=prelims,first
acc_2026,ACC,2026_acc_championship_full_meet_results.pdf,combined,True,True,Event 629 Women 100 Yard Breaststroke Time Trial,100 Breast,women,11,recognized,session=prelims,first
acc_2026,ACC,2026_acc_championship_full_meet_results.pdf,combined,True,True,Event 630 Men 100 Yard Breaststroke Time Trial,100 Breast,men,18,recognized,session=prelims,first
acc_2026,ACC,2026_acc_championship_full_meet_results.pdf,combined,True,True,Event 715 Women 200 Yard IM Time Trial,200 IM,women,18,recognized,session=prelims,first
