Bundle_ID,Conference,Source_File,Page_Number,Raw_Header_Text,Gender_Normalized,Event_Normalized,Round_Normalized,Accepted_YN,Rejection_Reason,State_Action,Intervening_Line_Type,Dedupe_Key,Notes
cciw_2026,CCIW,CCIW_2026_Final_Results.pdf,44,A - Final ... (Men 200 Yard Freestyle),men,200 Free,A,yes,,finalize+open_event,,men:200 Free,session=finals
cciw_2026,CCIW,CCIW_2026_Final_Results.pdf,44,Men 200 Yard Freestyle,men,200 Free,unknown,yes,,finalize+open_event,,men:200 Free,session=finals
cciw_2026,CCIW,CCIW_2026_Final_Results.pdf,45,Preliminaries ... (Men 200 Yard Freestyle),men,200 Free,unknown,yes,,finalize+open_event,,men:200 Free,session=finals
cciw_2026,CCIW,CCIW_2026_Final_Results.pdf,45,Men 500 Yard Freestyle,men,500 Free,unknown,yes,,finalize+open_event,,men:500 Free,session=finals
cciw_2026,CCIW,CCIW_2026_Final_Results.pdf,46,A - Final ... (Men 500 Yard Freestyle),men,500 Free,A,yes,,finalize+open_event,,men:500 Free,session=finals
cciw_2026,CCIW,CCIW_2026_Final_Results.pdf,47,B - Final ... (Men 500 Yard Freestyle),men,500 Free,B,yes,,finalize+open_event,,men:500 Free,session=finals
cciw_2026,CCIW,CCIW_2026_Final_Results.pdf,47,Men 500 Yard Freestyle,men,500 Free,unknown,yes,,finalize+open_event,,men:500 Free,session=finals
cciw_2026,CCIW,CCIW_2026_Final_Results.pdf,48,Preliminaries ... (Men 500 Yard Freestyle),men,500 Free,unknown,yes,,finalize+open_event,,men:500 Free,session=finals
cciw_2026,CCIW,CCIW_2026_Final_Results.pdf,49,Preliminaries ... (Men 500 Yard Freestyle),men,500 Free,unknown,yes,,finalize+open_event,,men:500 Free,session=finals
cciw_2026,CCIW,CCIW_2026_Final_Results.pdf,49,Men 1650 Yard Freestyle,men,1650 Free,unknown,yes,,finalize+open_event,,men:1650 Free,session=finals
cciw_2026,CCIW,CCIW_2026_Final_Results.pdf,50,(Men 1650 Yard Freestyle),men,1650 Free,unknown,yes,,finalize+open_event,,men:1650 Free,session=finals
cciw_2026,CCIW,CCIW_2026_Final_Results.pdf,51,(Men 1650 Yard Freestyle),men,1650 Free,unknown,yes,,finalize+open_event,,men:1650 Free,session=finals
cciw_2026,CCIW,CCIW_2026_Final_Results.pdf,52,(Men 1650 Yard Freestyle),men,1650 Free,unknown,yes,,finalize+open_event,,men:1650 Free,session=finals
cciw_2026,CCIW,CCIW_2026_Final_Results.pdf,52,Men 100 Yard Backstroke,men,100 Back,unknown,yes,,finalize+open_event,,men:100 Back,session=finals
cciw_2026,CCIW,CCIW_2026_Final_Results.pdf,53,A - Final ... (Men 100 Yard Backstroke),men,100 Back,A,yes,,finalize+open_event,,men:100 Back,session=finals
cciw_2026,CCIW,CCIW_2026_Final_Results.pdf,53,Men 100 Yard Backstroke,men,100 Back,unknown,yes,,finalize+open_event,,men:100 Back,session=finals
cciw_2026,CCIW,CCIW_2026_Final_Results.pdf,54,Preliminaries ... (Men 100 Yard Backstroke),men,100 Back,unknown,yes,,finalize+open_event,,men:100 Back,session=finals
cciw_2026,CCIW,CCIW_2026_Final_Results.pdf,54,Men 200 Yard Backstroke,men,200 Back,unknown,yes,,finalize+open_event,,men:200 Back,session=finals
cciw_2026,CCIW,CCIW_2026_Final_Results.pdf,55,B - Final ... (Men 200 Yard Backstroke),men,200 Back,B,yes,,finalize+open_event,,men:200 Back,session=finals
cciw_2026,CCIW,CCIW_2026_Final_Results.pdf,55,Men 200 Yard Backstroke,men,200 Back,unknown,yes,,finalize+open_event,,men:200 Back,session=finals
cciw_2026,CCIW,CCIW_2026_Final_Results.pdf,56,Men 100 Yard Breaststroke,men,100 Breast,unknown,yes,,finalize+open_event,,men:100 Breast,session=finals
cciw_2026,CCIW,CCIW_2026_Final_Results.pdf,56,Men 100 Yard Breaststroke,men,100 Breast,unknown,yes,,finalize+open_event,,men:100 Breast,session=finals
cciw_2026,CCIW,CCIW_2026_Final_Results.pdf,57,Preliminaries ... (Men 100 Yard Breaststroke),men,100 Breast,unknown,yes,,finalize+open_event,,men:100 Breast,session=finals
cciw_2026,CCIW,CCIW_2026_Final_Results.pdf,58,Men 200 Yard Breaststroke,men,200 Breast,unknown,yes,,finalize+open_event,,men:200 Breast,session=finals
cciw_2026,CCIW,CCIW_2026_Final_Results.pdf,58,Men 200 Yard Breaststroke,men,200 Breast,unknown,yes,,finalize+open_event,,men:200 Breast,session=finals
cciw_2026,CCIW,CCIW_2026_Final_Results.pdf,59,Preliminaries ... (Men 200 Yard Breaststroke),men,200 Breast,unknown,yes,,finalize+open_event,,men:200 Breast,session=finals
cciw_2026,CCIW,CCIW_2026_Final_Results.pdf,59,Men 100 Yard Butterfly,men,100 Fly,unknown,yes,,finalize+open_event,,men:100 Fly,session=finals
cciw_2026,CCIW,CCIW_2026_Final_Results.pdf,60,A - Final ... (Men 100 Yard Butterfly),men,100 Fly,A,yes,,finalize+open_event,,men:100 Fly,session=finals
cciw_2026,CCIW,CCIW_2026_Final_Results.pdf,60,Men 100 Yard Butterfly,men,100 Fly,unknown,yes,,finalize+open_event,,men:100 Fly,session=finals
cciw_2026,CCIW,CCIW_2026_Final_Results.pdf,61,Preliminaries ... (Men 100 Yard Butterfly),men,100 Fly,unknown,yes,,finalize+open_event,,men:100 Fly,session=finals
cciw_2026,CCIW,CCIW_2026_Final_Results.pdf,61,Men 200 Yard Butterfly,men,200 Fly,unknown,yes,,finalize+open_event,,men:200 Fly,session=finals
cciw_2026,CCIW,CCIW_2026_Final_Results.pdf,62,A - Final ... (Men 200 Yard Butterfly),men,200 Fly,A,yes,,finalize+open_event,,men:200 Fly,session=finals
cciw_2026,CCIW,CCIW_2026_Final_Results.pdf,62,Men 200 Yard Butterfly,men,200 Fly,unknown,yes,,finalize+open_event,,men:200 Fly,session=finals
cciw_2026,CCIW,CCIW_2026_Final_Results.pdf,63,Preliminaries ... (Men 200 Yard Butterfly),men,200 Fly,unknown,yes,,finalize+open_event,,men:200 Fly,session=finals
cciw_2026,CCIW,CCIW_2026_Final_Results.pdf,63,Men 200 Yard IM,men,200 IM,unknown,yes,,finalize+open_event,,men:200 IM,session=finals
cciw_2026,CCIW,CCIW_2026_Final_Results.pdf,64,Men 200 Yard IM,men,200 IM,unknown,yes,,finalize+open_event,,men:200 IM,session=finals
cciw_2026,CCIW,CCIW_2026_Final_Results.pdf,65,Men 400 Yard IM,men,400 IM,unknown,yes,,finalize+open_event,,men:400 IM,session=finals
cciw_2026,CCIW,CCIW_2026_Final_Results.pdf,66,Men 400 Yard IM,men,400 IM,unknown,yes,,finalize+open_event,,men:400 IM,session=finals
gliac_2026,GLIAC,GLIAC_2026_Final_Results.pdf,2,Event 3 Women 1000 Yard Freestyle,women,1000 Free,unknown,yes,,finalize+open_event,,women:1000 Free,session=finals
gliac_2026,GLIAC,GLIAC_2026_Final_Results.pdf,3,(Event 3 Women 1000 Yard Freestyle),women,1000 Free,unknown,yes,,finalize+open_event,,women:1000 Free,session=finals
gliac_2026,GLIAC,GLIAC_2026_Final_Results.pdf,3,Event 4 Men 1000 Yard Freestyle,men,1000 Free,unknown,yes,,finalize+open_event,,men:1000 Free,session=finals
gliac_2026,GLIAC,GLIAC_2026_Final_Results.pdf,4,(Event 4 Men 1000 Yard Freestyle),men,1000 Free,unknown,yes,,finalize+open_event,,men:1000 Free,session=finals
gliac_2026,GLIAC,GLIAC_2026_Final_Results.pdf,5,(Event 4 Men 1000 Yard Freestyle),men,1000 Free,unknown,yes,,finalize+open_event,,men:1000 Free,session=finals
gliac_2026,GLIAC,GLIAC_2026_Final_Results.pdf,6,(Event 4 Men 1000 Yard Freestyle),men,1000 Free,unknown,yes,,finalize+open_event,,men:1000 Free,session=finals
gliac_2026,GLIAC,GLIAC_2026_Final_Results.pdf,6,Event 5 Women 200 Yard IM,women,200 IM,unknown,yes,,finalize+open_event,,women:200 IM,session=finals
gliac_2026,GLIAC,GLIAC_2026_Final_Results.pdf,7,B - Final ... (Event 5 Women 200 Yard IM),women,200 IM,B,yes,,finalize+open_event,,women:200 IM,session=finals
gliac_2026,GLIAC,GLIAC_2026_Final_Results.pdf,7,Event 5 Women 200 Yard IM,women,200 IM,unknown,yes,,finalize+open_event,,women:200 IM,session=finals
gliac_2026,GLIAC,GLIAC_2026_Final_Results.pdf,8,Preliminaries ... (Event 5 Women 200 Yard IM),women,200 IM,unknown,yes,,finalize+open_event,,women:200 IM,session=finals
gliac_2026,GLIAC,GLIAC_2026_Final_Results.pdf,9,Preliminaries ... (Event 5 Women 200 Yard IM),women,200 IM,unknown,yes,,finalize+open_event,,women:200 IM,session=finals
gliac_2026,GLIAC,GLIAC_2026_Final_Results.pdf,9,Event 6 Men 200 Yard IM,men,200 IM,unknown,yes,,finalize+open_event,,men:200 IM,session=finals
gliac_2026,GLIAC,GLIAC_2026_Final_Results.pdf,10,B - Final ... (Event 6 Men 200 Yard IM),men,200 IM,B,yes,,finalize+open_event,,men:200 IM,session=finals
gliac_2026,GLIAC,GLIAC_2026_Final_Results.pdf,11,Event 6 Men 200 Yard IM,men,200 IM,unknown,yes,,finalize+open_event,,men:200 IM,session=finals
gliac_2026,GLIAC,GLIAC_2026_Final_Results.pdf,12,Preliminaries ... (Event 6 Men 200 Yard IM),men,200 IM,unknown,yes,,finalize+open_event,,men:200 IM,session=finals
gliac_2026,GLIAC,GLIAC_2026_Final_Results.pdf,13,Preliminaries ... (Event 6 Men 200 Yard IM),men,200 IM,unknown,yes,,finalize+open_event,,men:200 IM,session=finals
gliac_2026,GLIAC,GLIAC_2026_Final_Results.pdf,13,Event 7 Women 50 Yard Freestyle,women,50 Free,unknown,yes,,finalize+open_event,,women:50 Free,session=finals
gliac_2026,GLIAC,GLIAC_2026_Final_Results.pdf,14,Preliminaries ... (Event 7 Women 50 Yard Freestyle),women,50 Free,unknown,yes,,finalize+open_event,,women:50 Free,session=finals
gliac_2026,GLIAC,GLIAC_2026_Final_Results.pdf,14,Event 7 Women 50 Yard Freestyle,women,50 Free,unknown,yes,,finalize+open_event,,women:50 Free,session=finals
gliac_2026,GLIAC,GLIAC_2026_Final_Results.pdf,15,Preliminaries ... (Event 7 Women 50 Yard Freestyle),women,50 Free,unknown,yes,,finalize+open_event,,women:50 Free,session=finals
gliac_2026,GLIAC,GLIAC_2026_Final_Results.pdf,15,Event 7S Women 50 Yard Freestyle Swim-off,women,50 Free,unknown,yes,,finalize+open_event,,women:50 Free,session=finals
gliac_2026,GLIAC,GLIAC_2026_Final_Results.pdf,15,Event 8 Men 50 Yard Freestyle,men,50 Free,unknown,yes,,finalize+open_event,,men:50 Free,session=finals
gliac_2026,GLIAC,GLIAC_2026_Final_Results.pdf,16,Preliminaries ... (Event 8 Men 50 Yard Freestyle),men,50 Free,unknown,yes,,finalize+open_event,,men:50 Free,session=finals
gliac_2026,GLIAC,GLIAC_2026_Final_Results.pdf,17,Event 8 Men 50 Yard Freestyle,men,50 Free,unknown,yes,,finalize+open_event,,men:50 Free,session=finals
gliac_2026,GLIAC,GLIAC_2026_Final_Results.pdf,18,Preliminaries ... (Event 8 Men 50 Yard Freestyle),men,50 Free,unknown,yes,,finalize+open_event,,men:50 Free,session=finals
gliac_2026,GLIAC,GLIAC_2026_Final_Results.pdf,18,Event 8S Men 50 Yard Freestyle Swim-off,men,50 Free,unknown,yes,,finalize+open_event,,men:50 Free,session=finals
gliac_2026,GLIAC,GLIAC_2026_Final_Results.pdf,21,Event 12 Women 100 Yard Butterfly,women,100 Fly,unknown,yes,,finalize+open_event,,women:100 Fly,session=finals
gliac_2026,GLIAC,GLIAC_2026_Final_Results.pdf,22,Preliminaries ... (Event 12 Women 100 Yard Butterfly),women,100 Fly,unknown,yes,,finalize+open_event,,women:100 Fly,session=finals
gliac_2026,GLIAC,GLIAC_2026_Final_Results.pdf,22,Event 12 Women 100 Yard Butterfly,women,100 Fly,unknown,yes,,finalize+open_event,,women:100 Fly,session=finals
gliac_2026,GLIAC,GLIAC_2026_Final_Results.pdf,23,Preliminaries ... (Event 12 Women 100 Yard Butterfly),women,100 Fly,unknown,yes,,finalize+open_event,,women:100 Fly,session=finals
gliac_2026,GLIAC,GLIAC_2026_Final_Results.pdf,23,Event 13 Men 100 Yard Butterfly,men,100 Fly,unknown,yes,,finalize+open_event,,men:100 Fly,session=finals
gliac_2026,GLIAC,GLIAC_2026_Final_Results.pdf,24,A - Final ... (Event 13 Men 100 Yard Butterfly),men,100 Fly,A,yes,,finalize+open_event,,men:100 Fly,session=finals
gliac_2026,GLIAC,GLIAC_2026_Final_Results.pdf,25,Preliminaries ... (Event 13 Men 100 Yard Butterfly),men,100 Fly,unknown,yes,,finalize+open_event,,men:100 Fly,session=finals
gliac_2026,GLIAC,GLIAC_2026_Final_Results.pdf,25,Event 13 Men 100 Yard Butterfly,men,100 Fly,unknown,yes,,finalize+open_event,,men:100 Fly,session=finals
gliac_2026,GLIAC,GLIAC_2026_Final_Results.pdf,26,Preliminaries ... (Event 13 Men 100 Yard Butterfly),men,100 Fly,unknown,yes,,finalize+open_event,,men:100 Fly,session=finals
gliac_2026,GLIAC,GLIAC_2026_Final_Results.pdf,27,Preliminaries ... (Event 13 Men 100 Yard Butterfly),men,100 Fly,unknown,yes,,finalize+open_event,,men:100 Fly,session=finals
gliac_2026,GLIAC,GLIAC_2026_Final_Results.pdf,28,Preliminaries ... (Event 13 Men 100 Yard Butterfly),men,100 Fly,unknown,yes,,finalize+open_event,,men:100 Fly,session=finals
gliac_2026,GLIAC,GLIAC_2026_Final_Results.pdf,28,Event 14 Women 400 Yard IM,women,400 IM,unknown,yes,,finalize+open_event,,women:400 IM,session=finals
gliac_2026,GLIAC,GLIAC_2026_Final_Results.pdf,29,B - Final ... (Event 14 Women 400 Yard IM),women,400 IM,B,yes,,finalize+open_event,,women:400 IM,session=finals
gliac_2026,GLIAC,GLIAC_2026_Final_Results.pdf,29,Event 14 Women 400 Yard IM,women,400 IM,unknown,yes,,finalize+open_event,,women:400 IM,session=finals
gliac_2026,GLIAC,GLIAC_2026_Final_Results.pdf,30,Preliminaries ... (Event 14 Women 400 Yard IM),women,400 IM,unknown,yes,,finalize+open_event,,women:400 IM,session=finals
gliac_2026,GLIAC,GLIAC_2026_Final_Results.pdf,30,Event 15 Men 400 Yard IM,men,400 IM,unknown,yes,,finalize+open_event,,men:400 IM,session=finals
gliac_2026,GLIAC,GLIAC_2026_Final_Results.pdf,31,B - Final ... (Event 15 Men 400 Yard IM),men,400 IM,B,yes,,finalize+open_event,,men:400 IM,session=finals
gliac_2026,GLIAC,GLIAC_2026_Final_Results.pdf,31,Event 15 Men 400 Yard IM,men,400 IM,unknown,yes,,finalize+open_event,,men:400 IM,session=finals
gliac_2026,GLIAC,GLIAC_2026_Final_Results.pdf,32,Preliminaries ... (Event 15 Men 400 Yard IM),men,400 IM,unknown,yes,,finalize+open_event,,men:400 IM,session=finals
gliac_2026,GLIAC,GLIAC_2026_Final_Results.pdf,33,Event 16 Women 200 Yard Freestyle,women,200 Free,unknown,yes,,finalize+open_event,,women:200 Free,session=finals
gliac_2026,GLIAC,GLIAC_2026_Final_Results.pdf,34,Preliminaries ... (Event 16 Women 200 Yard Freestyle),women,200 Free,unknown,yes,,finalize+open_event,,women:200 Free,session=finals
gliac_2026,GLIAC,GLIAC_2026_Final_Results.pdf,34,Event 16 Women 200 Yard Freestyle,women,200 Free,unknown,yes,,finalize+open_event,,women:200 Free,session=finals
gliac_2026,GLIAC,GLIAC_2026_Final_Results.pdf,35,Preliminaries ... (Event 16 Women 200 Yard Freestyle),women,200 Free,unknown,yes,,finalize+open_event,,women:200 Free,session=finals
gliac_2026,GLIAC,GLIAC_2026_Final_Results.pdf,35,Event 17 Men 200 Yard Freestyle,men,200 Free,unknown,yes,,finalize+open_event,,men:200 Free,session=finals
gliac_2026,GLIAC,GLIAC_2026_Final_Results.pdf,36,A - Final ... (Event 17 Men 200 Yard Freestyle),men,200 Free,A,yes,,finalize+open_event,,men:200 Free,session=finals
gliac_2026,GLIAC,GLIAC_2026_Final_Results.pdf,37,Preliminaries ... (Event 17 Men 200 Yard Freestyle),men,200 Free,unknown,yes,,finalize+open_event,,men:200 Free,session=finals
gliac_2026,GLIAC,GLIAC_2026_Final_Results.pdf,37,Event 17 Men 200 Yard Freestyle,men,200 Free,unknown,yes,,finalize+open_event,,men:200 Free,session=finals
gliac_2026,GLIAC,GLIAC_2026_Final_Results.pdf,38,Preliminaries ... (Event 17 Men 200 Yard Freestyle),men,200 Free,unknown,yes,,finalize+open_event,,men:200 Free,session=finals
gliac_2026,GLIAC,GLIAC_2026_Final_Results.pdf,39,Preliminaries ... (Event 17 Men 200 Yard Freestyle),men,200 Free,unknown,yes,,finalize+open_event,,men:200 Free,session=finals
gliac_2026,GLIAC,GLIAC_2026_Final_Results.pdf,42,Event 21 Women 500 Yard Freestyle,women,500 Free,unknown,yes,,finalize+open_event,,women:500 Free,session=finals
gliac_2026,GLIAC,GLIAC_2026_Final_Results.pdf,43,B - Final ... (Event 21 Women 500 Yard Freestyle),women,500 Free,B,yes,,finalize+open_event,,women:500 Free,session=finals
gliac_2026,GLIAC,GLIAC_2026_Final_Results.pdf,43,Event 21 Women 500 Yard Freestyle,women,500 Free,unknown,yes,,finalize+open_event,,women:500 Free,session=finals
gliac_2026,GLIAC,GLIAC_2026_Final_Results.pdf,44,Preliminaries ... (Event 21 Women 500 Yard Freestyle),women,500 Free,unknown,yes,,finalize+open_event,,women:500 Free,session=finals
gliac_2026,GLIAC,GLIAC_2026_Final_Results.pdf,44,Event 22 Men 500 Yard Freestyle,men,500 Free,unknown,yes,,finalize+open_event,,men:500 Free,session=finals
gliac_2026,GLIAC,GLIAC_2026_Final_Results.pdf,45,A - Final ... (Event 22 Men 500 Yard Freestyle),men,500 Free,A,yes,,finalize+open_event,,men:500 Free,session=finals
gliac_2026,GLIAC,GLIAC_2026_Final_Results.pdf,46,Preliminaries ... (Event 22 Men 500 Yard Freestyle),men,500 Free,unknown,yes,,finalize+open_event,,men:500 Free,session=finals
gliac_2026,GLIAC,GLIAC_2026_Final_Results.pdf,46,Event 22 Men 500 Yard Freestyle,men,500 Free,unknown,yes,,finalize+open_event,,men:500 Free,session=finals
gliac_2026,GLIAC,GLIAC_2026_Final_Results.pdf,47,Preliminaries ... (Event 22 Men 500 Yard Freestyle),men,500 Free,unknown,yes,,finalize+open_event,,men:500 Free,session=finals
